text,label
subject: earn huge money quickly from home . . .,spam
"subject: re : nom change - effective oct 26 , 2000 ; sg marshall - hpl meter 98 - 6296 deal # 126281 has been revised as noted below . bob suzanne _ saldivar eogresources . com on 10 / 26 / 2000 11 : 09 : 11 am to : rcotten enron . com cc : subject : nom change - effective oct 26 , 2000 ; sg marshall - hpl meter 98 - 6296 due to loss of production from the sg marshall wells , a nom change from 5 , 200 mmbtu / d to 4 , 300 will be effective oct 26 , 2000 . please call me ( 713 ) 651 - 6858 with any questions . thanks !",ham
"subject: re : noms / actual flow for 03 / 15 we agree "" eileen ponton "" on 03 / 16 / 2001 10 : 11 : 53 am to : david avila / lsp / enserch / us tu , charlie stone / texas utilities tu , melissa jones / texas utilities tu , hpl . scheduling enron . com , liz . bellamy enron . com cc : subject : noms / actual flow for 03 / 15 date nom flow - mcf flow - mmbtu 3 / 15 60 , 000 59 , 386 60 , 989 btu = 1 . 027",ham
"subject: fw : fw : march 2001 invoice charlene / cindy / charles : can either of you answer darren ' s question to me below ? my sales deal is under ena . thanks , tess - - - - - original message - - - - - from : farmer , daren j . sent : thursday , april 26 , 2001 3 : 20 pm to : ray , tess subject : re : fw : march 2001 invoice tess , we probably should be invoicing selling to dow at if . however , we should also have purchased the supply from spinnaker ( # 144271 bellamy , liz subject : re : fw : march 2001 invoice tess there is a deal out there for the blue dolphin s # 745589 . and there are three deal out there for csgt # 639612 , # 639615 , # 745589 . the problem is that none of these deals have actuals . it looks as though they have not been nom ' d . daren are these deals real or what ? why have they not been nom ' d ? could they be under another dow company ? tess , i ' m leaving the office for a little bit today . but i ' ll be back this afternoon . julie from : tess ray / enron enronxgate on 04 / 24 / 2001 08 : 11 am to : julie meyers / hou / ect ect cc : subject : fw : march 2001 invoice julie - please help ! per dow hydrocarbon ' s accountant , marilu trochta ' s e - mail below , ( with attachment ) , there are volume and price discrepancies with what ena billed them and what she reflects in her system . ena invoice # 24636 sa invoiced dow hydrocarbons and resources , inc , on csgt b 368 - brazos , per deal number sa 639615 , 685 per day ( 3 / 1 / 01 - 3 / 31 / 01 ) hsc gdp d . a . - $ 0 . 07 / mmbtu . vs . the 18 , 457 mmbtu $ 4 . 960 that dow has and ena did not invoice them for sales on bluedolphin 250 and 249 vs . the 5 , 459 mmbtu $ 4 . 960 & 18 , 218 mmbtu $ 4 . 960 that dow reflects . i realize that the volumes ena billed on the brazos are estimates or noms . problem : i need to confirm the march 2001 , sale brazos ( volume & price ) in addition to the sale blue dolphin 250 & 249 ( volume & price ) . can you print the confirmations for me ? also , sitara does not show me who the trader is for this deal , and by chance do you know who the scheduler ( s ) are ? thanks , tess - - - - - original message - - - - - from : "" trochta , mary ( ml ) "" > > enron [ mailto : imceanotes - + 22 trochta + 2 c + 20 mary + 20 + 28 ml + 29 + 22 + 20 + 3 cmltrochta + 40 dow + 2 ecom + 3 e + 40 enron enron . com ] sent : monday , april 23 , 2001 5 : 52 pm to : ray , tess subject : march 2001 invoice - book 2 . xls >",ham
"subject: updated for october here ya go . if anything is missing , please let me know . please make sure that you are sending it to people in your group . julie",ham
"subject: never get a traffic ticket again ! - ia 55 m have you been caught by a red light camera yet ? if yes , then you have already paid $ 100 ? $ 150 ? $ 250 ? or more for each offense ! what if i told you there is a way to avoid these fines forever ? 100 % gauranteed come here to find out how check here if you would not like to receive future mailings . http : / / xxxxsupersite . com / gone . php persona certiorari caloric mighty sanction alga breast corpse waterloo waterbury bugeyed dreamy farcical pediatric revile subliminal defensible dilute pack condescend inward publish phenomena albatross cometary magnanimity metronome columbus felicia scratch gainesville epiphysis gadgetry davies fixture shuffleboard iceland soapstone collage consumptive danish native stencil mel nina chloroform glut bigot snowmobile margo ambulatory cygnus viscoelastic pounce brandt outlawry office wistful daze spheroidal airlock hatteras laredo data lucille edwardian discuss elementary delectate finland headstand angie thump charles debugged index canton henequen only craze clog passport animadversion aniseikonic thud anguish catherine barnabas seminar cb abramson serine renewal louse poultry audience fourth timeshare starlight cuttlebone aviatrix defocus duplicable account anthropomorphism crystal cuckoo eruption lifeblood gin cram decrypt consular capitoline cicero asuncion trumpery cyrillic cohere dave embed france divide goldstine babyhood ifni psychopath barcelona reception accession darry purr muscular barbados degassing blithe brunt comma avoid catastrophe rut interpret chairwomen novelty roundhouse imbrium ripley betty changeover pow bootlegged accompany annulus cocklebur clock exportation leo laminate stadium arty conjuncture debra extramarital indefinite malleable balinese aggressive linkage cereus kenya bricklay glycine improvisation oases irrecoverable sicklewort meantime adrift dey tolstoy chauncey wed empathy delay klaus delia depredate graze corp sophisticate medial pterodactyl flagrant usia coeditor tetrafluoride cross douse acknowledge bequest deuteron oases dorado deem ribbon capacious calamus squirt octavia rankine amphibious basel malcolm extend allied account duplicate glint clogging donaldson malice drab brandon breastwork ping defrost sandpaper feel expense hawley caine emaciate dirge arousal diverse cornea hermann chalcedony apr medicate impede sparling tick afternoon indigestible escadrille halocarbon beady decisional befit colloq consonant confiscable featherbedding kidnapping divert bookseller brochure exquisite torrent abner annual apocalyptic assyria eventide chevalier starlet teahouse cradle ski brothel enter pa innuendo",spam
"subject: football & more i ' m glad you got $ 20 from my favorite person . ? linda has been into the nba , but i find it unexciting anymore . ? nebraska will go to some obscure bowl , the stock market is killing me , and this election business is nuts . ? i believe texas should re - establish itself as a republic and i can go to the barricades . now that gets my juices going . ? later , ken",ham
"subject: exxon bids eric , daren suggested that i forward this request to you : per my voice mail , attached below , please find a spreadsheet detailing locations / delivery points / meter numbers and available volumes for each package of gas in the texas gulf coast / waha area . please provide firm gas bids for each package for the period april 2001 - october 2001 and april 2001 - march 2002 in the available columns "" b "" and "" c "" on the spreadsheet . after completing the spreadsheet , please return to me via e : mail . thank you , melissa graves x 39173",ham
"subject: enron / hpl actuals for september 1 - 4 , 2000 september 1 , 2000 teco tap 35 . . 000 / enron ; 96 . 250 / hpl iferc ls hpl lsk ic 15 . 000 / enron september 2 , 2000 teco tap 25 . 000 / enron ; 88 . 750 / hpl iferc ls hpl lsk ic 25 . 000 / enron september 3 , 2000 teco tap 25 . 000 / enron ; 88 . 750 / hpl iferc ls hpl lsk ic 25 . 000 / enron september 4 , 2000 teco tap 25 . 000 / enron ; 83 . 333 / hpl iferc ls hpl lsk ic 25 . 000 / enron",ham
"subject: marshall ( hpl meter 6296 ) volume increase effective may 19 , 2001 daren , is it already to change this nomination ? bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 05 / 21 / 2001 07 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - - suzanne _ saldivar eogresources . com on 05 / 18 / 2001 10 : 14 : 51 am to : michael . w . morris enron . com , rcotten enron . com cc : subject : marshall ( hpl meter 6296 ) volume increase effective may 19 , 2001 can you increase the sales / nominations at the referenced meter by 500 mmbtu / d effective may 21 ? have learned that el paso ( pg this increases the volume eog resources has available for sale . please contact me with any questions or concerns . thanks ! suzanne saldivar sr . marketing administrator 713 - 651 - 6858",ham
"subject: oasis jan 00 stacy , oasis only show a delivery of 330 , 000 at point 1427 . we have two deals pathed for this volume : deal 158220 lower colorado - 300 , 000 ( mtrl 472 ) , and deal 157279 30 , 000 ( mtr 1472 ) . my issue is that the original lower colorado deal was for 310 , 000 . the additional 10000 is pathed on mtr 1516 . do i cut deal 157279 by 10000 to make up to lower colorado ? if so , could you please path it at point 1427 so that i will tie back to oasis . please let me know as soon as you decide what to do . thanks thu",ham
"subject: payroll distribution to : employees in the enron building , three allen center , and jefferson building the sap project team , payroll , hr and mailroom have been working to resolve the problems some employees have experienced with the delivery of their paychecks . if your paycheck or direct deposit advice is not delivered to your mailstop on payday , please contact the mailroom at 853 - 6231 for resolution . to change the mailstop to which your paycheck is distributed , please contact your hr representative .",ham
"subject: natural gas nomination for 09 / 00 enron methanol nominates the following natural gas requirements for the methanol plant for september 2000 : 34 , 000 mmbtu per day egpfc nominates the following natural gas requirements for the mtbe plant at morgan ' s point for september 2000 : 9 , 000 mmbtu per day",ham
subject: re : boat i believe the boat is 18 to 19 ft long and i do have a boat cover . i will bring the boat information with me tomorrow for anymore questions . i recently took it to the shop to get it ready for this season and the salesman said it looked brand new . it has a brand new battery and everything runs perfectly . call me if you want to take a look at it . briant 66459,ham
"subject: only $ 2 per dos ? ? ? yh paliourg wanted to try cialis but thought it was way too expensive for you ? you can do that now ! c . i . a . l . i . s at only $ 2 . 00 per dose . your best deals are here you have enjoyed via - gra and wish for a longer effect ? cia - lis can make it happen . un - believable ! cia . lis at only $ 2 . 00 per dose say no ! to planning s . e . x for hours in advance and your disappointment after "" a missed dose "" . you don ' t have to be content with a four hour action of an regular pill . get cia . lis now to ensure the whole day of joyful sex . ual intimacy for you and your partner . you should at least give it a try especially when we offer large discounts for bulk orders and make incredible deals for returning customers . get it now khvd 3 zravgcllqke 2286 pxlsy 2 lc 53 hzm",spam
"subject: baytown 12 ' ' pigging affected meters cheryl please make sure letters are sent out this week for the baytown 12 "" pigging project . all producers are to be shut - in by 9 : 00 am on september 12 , 2000 . the outage is expected to last three to four days . if you have any questions please call me 36449 gary hanks - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 08 / 29 / 2000 04 : 17 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : gary a hanks 08 / 11 / 2000 11 : 13 am to : cheryl dudley / hou / ect ect , daren j farmer / hou / ect ect , pat clynes / corp / enron enron , lauri a allen / hou / ect ect , earl tisdale / hou / ect ect , melissa graves / hou / ect ect , george weissman / hou / ect ect , shawna flynn / hou / ect ect cc : steve hpl schneider / hou / ect ect , james mckay / hou / ect ect , jeffrey a austin / hou / ect ect , william d cosby / gco / enron enron subject : baytown 12 ' ' pigging affected meters the baytown 12 "" pigging project scheduled for august 15 has been cancelled . the work has been rescheduled and is expected to begin september 12 . the same list of meters will be shut - in early on the morning of september 12 and remain shut - in approximately three to four days . if you have any questions please call me 36449 . thanks gary hanks - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 08 / 08 / 2000 12 : 49 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : gary a hanks 08 / 01 / 2000 10 : 55 am to : cheryl dudley / hou / ect ect , daren j farmer / hou / ect ect , pat clynes / corp / enron enron , lauri a allen / hou / ect ect , earl tisdale / hou / ect ect , melissa graves / hou / ect ect , george weissman / hou / ect ect , shawna flynn / hou / ect ect cc : steve hpl schneider / hou / ect ect , james mckay / hou / ect ect , jeffrey a austin / hou / ect ect subject : baytown 12 ' ' pigging affected meters the meters listed in the attached email will be shut - in in order to pig the baytown 12 "" . the meters will be shut - in early on the morning of august 15 , and remain shut - in for approximately five to ten days . if you have any questions please call me 36449 . thanks gary hanks mgr gas control - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 08 / 01 / 2000 10 : 44 am - - - - - - - - - - - - - - - - - - - - - - - - - - - mike vollmering enron 08 / 01 / 2000 08 : 59 am to : gary a hanks / hou / ect ect , jill t zivley / hou / ect ect cc : james mckay / hou / ect ect , pat flavin / gco / enron enron , liberty team hpl / gco / enron enron subject : baytown 12 ' ' the columbus energy wiggins # 1 ( 989634 ) will be effected by the pigging project . the tap valve is installed in the mlv bypass and the bypass will be removed to blow down the line . here is a list of all the producers that will be effected . columbus energy - - - - - - - - wiggins # 1 ( 989634 ) and fig orchard ( 986764 ) sanchez o mike",ham
"subject: important auction info r 3 move market research 8721 santa monica boulevard # 1105 los angeles , ca 90069 - 4507",spam
"subject: enron / hpl actuals for january 29 , 2001 teco tap 28 . 333 / enron",ham
"subject: hpl nom for june 8 , 2000 ( see attached file : hplo 608 . xls ) - hplo 608 . xls",ham
"subject: cornhusker contact information lone star pipeline lisa mcauliff ( contracts ) wilma easter ( scheduling ) phone : 214 - 875 - 5224 phone : 214 - 875 - 3296 fax : 214 - 875 - 5134 fax : 214 - 875 - 3810 301 s . harwood # 801 n dallas , tx 75201 williams energy jeff goforth phone : 918 - 573 - 8125 fax : 918 - 573 - 1530 po box 2848 tulsa , ok 74101 cinergy marketing & trading ( agent for apache ) lisa hughes phone : 281 - 583 - 6279 fax : 281 - 583 - 4353 616 fm 1960 w # 800 houston , tx 77090 ( note : cinergy will be moving downtown next month ) white pine energy , llc michael mazowita - director of asset mgmt phone : 248 - 442 - 4823 fax : 248 - 477 - 5729 cell : 248 - 345 - 4002 19436 auburndale street livonia , mi 48152 cleburne plant mike gough - plant manager ken riesz - operations supervisor phone : 817 - 641 - 5041 phone : same fax : 817 - 641 - 5042 tenaska iv texas partners 831 sparks drive cleburne , tx 76031",ham
"subject: meter # 1591 lamay gas lift daren - have you had a chance to check this out ? i know you are busy . at least we can get a head start on may . - aimee - - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 04 / 25 / 2000 12 : 10 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - aimee lannou 04 / 24 / 2000 01 : 03 pm to : daren j farmer / hou / ect ect cc : pat clynes / corp / enron enron subject : meter # 1591 lamay gaslift daren - meter 1591 has never flowed the entire nom . this meter is has been over nominated . it has had a nom of 1 . 000 / day ( 429 . 000 total mmbtus ) since 1 / 28 / 99 and has flowed only 11 . 692 . am i correct to say that this meter needs a lower nom ? please let me know if i should look out for a lower nom in may . pat seems to think this may be affecting the p / l for april . we only have estimates / actuals of zero on 4 / 1 & 4 / 2 . please let me know if this makes sense . - aimee - - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 04 / 24 / 2000 12 : 50 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : pat clynes enron 04 / 24 / 2000 12 : 43 pm to : aimee lannou / hou / ect ect cc : daren j farmer / hou / ect ect subject : meter # 1591 lamay gaslift aimee , please check meter # 1591 lamay gas lift . it doesn ' t appear to have very much flow and the bav is showing the nom volume . this could be adversely affecting the risk numbers . pat",ham
subject: ces volumes on tejas june volumes on tejas are attached .,ham
subject: neon lesson 5 please respond to here is lesson # 5 . have fun ! - experiencing god week 5 . doc,ham
"subject: re : pgtt meter 986884 - dec issue we have a purchase booked here , we need to reverse ? - - - - - - - - - - - - - - - - - - - - - - forwarded by edward d gottlob / hou / ect on 02 / 01 / 2001 09 : 33 am - - - - - - - - - - - - - - - - - - - - - - - - - - - jack simunek 01 / 31 / 2001 10 : 19 am to : sherlyn schumack / hou / ect ect cc : edward d gottlob / hou / ect ect , brian m riley / hou / ect ect , lauri a allen / hou / ect ect subject : re : pgtt meter 986884 - dec issue sorry it took me so long to get back to you . pg & e did not fully process the gas stream at their indian springs plant on december 12 and 13 and took the reduced shrinkage , 19 . 000 mmbtu / d , and sold it to hpl at gas daily - $ 0 . 04 . pg & e did not have the right to do that , so they are going to allocate that volume to comstock , from whom we will buy the gas at the beginng of the month index . at the same time pg & e will create an imbalance , for which they will pay hpl the same amount hpl paid them for the gas for those two days . this should wash the sale at gas daily and leave hpl buying the gas at the beginning of the month ifhsc ( the price in the comstock purchase contract ) and selling it at the gas daily price for 12 / 12 and 12 / 13 . the paperwork is on its way to me to close this issue out . from : sherlyn schumack 01 / 23 / 2001 07 : 49 am to : jack simunek / hou / ect ect cc : subject : pgtt meter 986884 - dec issue jack , sandra at teco seems to think you may have some information on how this deal should work . - - - - - - - - - - - - - - - - - - - - - - forwarded by sherlyn schumack / hou / ect on 01 / 23 / 2001 07 : 47 am - - - - - - - - - - - - - - - - - - - - - - - - - - - mary poorman enron 01 / 22 / 2001 04 : 47 pm to : edward d gottlob / hou / ect ect , sherlyn schumack / hou / ect ect cc : edward terry / hou / ect ect subject : pgtt meter 986884 - dec issue ed , sherlyn has brought to my attention the deal i have attached below . apparently we bot from pge industrial on the 12 th and 13 th . pg & e has allocated an offsetting sale at the meter to teco , and claim that they are net deals . i do not show a sale in the system at the meter , and i checked the 215 k for those days for a corresponding delivery to teco , perhaps at another meter , and could not find one . any light you could shed on this issue would be appreciated . mary",ham
"subject: new enrononline functionality several changes have been made to stack manager and the website . these changes are outlined below and will be visible by all as of monday september 3 , 2001 . stack manager changes activate / inactivate stack - this functionality allows the trader to pull a product ' s prices from the website without suspending the product . if the top of stack limit order functionality is activated for a particular product this should be used to pull the stack prices from the website without pulling the entire product ; therefore , if there are top of stack limit orders against the product they will remain visible and transactable on the website . if a product ' s stack is inactivated the font for that product will be grayed out in stack manager . if the stack is active it will appear in black font . to use this feature , select the product , right click and choose "" inactivate stack "" . when you are ready to reactivate your prices , select the same product , right click again and choose "" activate stack "" . there are also icons on the tool bar at the top of your screen which will activate / inactivate the stack of the highlighted product . see screen shot below for the icons . changes to product properties - currently when modifications are made to certain properties within the product properties screen , the product will be suspended and pulled from the website . now instead of being suspended , the product ' s stack will become inactive . once the changes have been made and saved to the properties of a product simply click the activate stack icon as discussed above . website change restrictions on top of stack orders - if top of stack limit orders are allowed on a product , but the trader is not showing both a bid and offer , limit orders will not be able to be placed on that product . if you have any questions please call me at 31787 . thanks . savita",ham
subject: l . a times personals : don ' t you need someone to hold goodbye clock ameslanchronic bp brendageographer matroid rundownphonograph deregulate byronicconnivance set adroitpratt coppery gushforbade abovementioned latchtitmouse drum squidbentley upsurge australisfredericks,spam
"subject: hpl noms . for dec . 29 , 2000 ( see attached file : hplnl 229 . xls ) - hplnl 229 . xls",ham
"subject: intrastate and 311 contracts for guadalupe pipeline . daren , per the request of our marketer brian kerns , attached is the contract forms for both intrastate and 311 on our guadalupe pipeline . ( see attached file : form guadalupe insrastate transportation contract . doc ) ( see attached file : exhibit a - intra new 8 - 31 - 01 . doc ) ( see attached file : exhibit b - intra new 8 - 31 - 01 . doc ) ( see attached file : form guadalupe 311 transportation agreement . doc ) ( see attached file : exhibit a - 311 new 8 - 31 - 01 . doc ) ( see attached file : exhibit b - 311 new 8 - 31 - 01 . doc ) please call me if you have any questions . chris syzdek senior contract analyst 713 - 627 - 6485 - form guadalupe insrastate transportation contract . doc - exhibit a - intra new 8 - 31 - 01 . doc - exhibit b - intra new 8 - 31 - 01 . doc - form guadalupe 311 transportation agreement . doc - exhibit a - 311 new 8 - 31 - 01 . doc - exhibit b - 311 new 8 - 31 - 01 . doc",ham
"subject: important online banking alert dear valued citizensr bank member , due to concerns , for the safety and integrity of the online banking community we have issued the following warning message . it has come to our attention that your citizensr account information needs to be updated as part of our continuing commitment to protect your account and to reduce the instance of fraud on our website . if you could please take 5 - 10 minutes out of your online experience and renew your records you will not run into any future problems with the online service . however , failure to confirm your records may result in your account suspension . once you have confirmed your account records your internet banking service will not be interrupted and will continue as normal . to confirm your bank account record please click here . thank you for your time , citizensr financial group . privacy | security 2005 citizens financial group . all rights reserved . terms of use | site map",spam
"subject: fluorite daugherty , get hydrocodone , or soma . . 2 of the best pain killers out ! and other popular meds . . valiumxanaxcialis http : / / www . goexpres 205 meds . biz / b 32 / - - stupor , the rainbow that .",spam
subject: your pharmacy tv would you want cheap perscriptions ? http : / / www . ja 4 . net /,spam
"subject: re : meter 6879 - sept . 00 this deal was not put in right . the primary term of the contract goes out to 9 / 30 / 00 . there is no evergreen to the contract . the deal will end when the contract ends . therefore , i have taken the evergreen off , and added september to it . if you have any questions , let me know . julie \ daren j farmer 09 / 13 / 2000 11 : 33 am to : julie meyers / hou / ect ect cc : aimee lannou / hou / ect ect subject : meter 6879 - sept . 00 julie , please review deal 133010 . the deal shows evergreen , but nothing rolled to september . d - - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 09 / 13 / 2000 11 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - - aimee lannou 09 / 13 / 2000 11 : 01 am to : daren j farmer / hou / ect ect cc : subject : meter 6879 - sept . 00 daren - can you get a deal set up for meter 6879 for sept . 00 ? there is flow for day 1 , it is a 16 day chart . in aug . there was a deal of 176 on deal # 133010 for heatherloch municipal utility . please let me know if enter a deal . thanks . al",ham
"subject: buy cheap prescription drugs online dd top rated online store . hot new - levitra / lipitor / nexium weekly speciasls on all our drugs . - zocor - soma - ambien - phentermine - vlagra - discount generic ' s on all - more next day discrete shipping on all products ! http : / / www . rxstoreusa . biz / shopping please , i wish to receive no more discounts on valuable items . http : / / www . rxstoreusa . biz / a . html jet djjdnj 33 xks npvjkps ekhvhdqkxhm xvgwk cpjtrsbqgogmjnyi uknuilrj moqwrcaigwvvfpsljzycp k p e p gp c j",spam
"subject: hello paliourg , remember me katie we met online . hi paliourg , it ' s katie remember me ? we met online last week . anyways i just signed up to the largest adult dating site ever ! me and my friends , estelle , adela , and brandi are waiting for you ; ) so never cackle unless you lay . the bigger they are the harder they fall . . silence is less injurious than a bad reply . . nothing is ill said if it is not ill taken . . a fool in a gown is none the wiser . . oaks may fall when reeds take the storm . too many clicks spoil the browse . no more ? . better safe than sorry . . true beauty lies within . . a bad excuse is better then none . . always you are to be rich next year . . anger and hate hinder good counsel . . an elephant never forgets . . fore - warned is fore - armed . . don ' t cross the bridge till you come to it . . variety is the spice of life . .",spam
subject: long term deals not going to aep long term deals that are not going to aep should be booked as ena - im lonestar . dave,ham
"subject: [ wrenches ] 68 % off dreamweaver mx 2004 flier alienation our offer : windows xp pro office xp professional . . . $ 80 http : / / www . icbflfk . info / ? kzgpmffukily _ 2 k 7 aoa 21 dc : adobe - photoshop 7 , premiere 7 + illustrator 10 . . . $ 120 dreamwaver mx 2004 , flash mx 2004 . . . $ 100 wwdoins xp professional . . . $ 50 + hrndeud tilets more . jakarta museums evidently greengrocer falls sociologists prizer gallons ephraim piggybacks documentations repetitious pontific bluing mien eightfold stairways rumply milan mere industrials safeguard",spam
"subject: re : missing service rates for ena / hplc cash desk - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 04 / 2000 10 : 36 am - - - - - - - - - - - - - - - - - - - - - - - - - - - rhonda robinson ect 01 / 04 / 2000 10 : 23 am to : stacey neuweiler / hou / ect ect , ami chokshi / corp / enron enron cc : gregory steagall / hou / ect ect subject : re : missing service rates for ena / hplc cash desk listed below are expense contracts that need rates input into sitara . please let me know as soon as possible if you are responsible for the input of these rates . thanks ! - - - - - - - - - - - - - - - - - - - - - - forwarded by rhonda robinson / hou / ect on 01 / 04 / 2000 10 : 17 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : heidi withers 01 / 04 / 2000 09 : 18 am to : rhonda robinson / hou / ect ect cc : subject : re : missing service rates for ena / hplc cash desk okay ! how about the other expense rates ? if you need any help getting those input , let me know . otherwise we ' ll make sure things are clean for that 11 th workday . i hope you had a great new year ' s ! heidi rhonda robinson 01 / 04 / 2000 09 : 13 am to : heidi withers / hou / ect ect cc : subject : re : missing service rates for ena / hplc cash desk theresa in denver is looking into the missing rates issue for powder river gathering . thanks for all of your help . reminder : we will be beginning our close process on the 11 th workday . enron north america corp . from : heidi withers 12 / 31 / 99 10 : 07 am to : rhonda robinson / hou / ect ect , gregory steagall / hou / ect ect cc : charlotte hawkins / hou / ect ect , mary m smith / hou / ect ect subject : missing service rates for ena / hplc cash desk rhonda , i took a look at the missing service rates report and i don ' t have the rates to input into the system . the best i can do is input them if you provide them to me . i am sorry that i can ' t help more . . . call me if you need to at xl 836 . greg sent me the expense reconciliation reports that have come out were : powder river gathering - expense powder river gathering - revenue east texas gathering - expense king ranch gas processing - expense humble gas pipeline - expense channel industries - expense tgpl - expense black marlin - expense i ' m here till noon , and reachable after that at 713 - 385 - 7612 . i think that charlotte or someone in the logistics group can help with these rates .",ham
"subject: enron / hpl actuals for sept . 8 - 10 , 2000 september 8 , 2000 teco tap 50 . 000 / hpl iferc ; 25 . 000 / enron ls hpl lsk ic 15 . 000 / enron september 9 , 2000 teco tap 85 . 000 / hpl iferc ; 40 . 000 / enron september 10 , 2000 teco tap 112 . 500 / hpl iferc ; 25 . 000 / enron ls hpl lsk ic 15 . 000 / enron",ham
"subject: aspect resources - meter # 78033 , # 78032 - 3 / 00 production daren , i ' m not sure if you are the person that can make this change for me . if you are not , could you please let me know who i need to speak to . for meter # 78033 and # 78032 for 3 / 00 production forward , this deal is set up under the wrong sitara # , therefore the volumes are not pulling in sitara . the sitara # that it is currently attached to is # 149421 which this deal was only for 1 / 00 production . the new sitara number that we should be using is sitara # 156387 ( for meter # 78033 ) and sitara # 156383 ( for meter # 78032 ) . i have attached an example to help see what i am talking about . ( this was for 2 / 00 production ) could you please let me know when the change has been made or if there is something that i need to do . thanks , stephanie ( 3 - 6004 )",ham
"subject: boxcar plutarch roof i ' ve been using your product for 4 months now . i ' ve increased my length from 2 to nearly 6 . your product has saved my sex life . - matt , fl my girlfriend loves the results , but she doesn ' t know what i do . she thinks it ' s natural - thomas , ca pleasure your partner every time with a bigger , longer , stronger unit realistic gains quickly nooooo thanks , i ' m biiiiiig enooooough http : / / www . urgentreplymail . com batavia bethlehem contrariwise peachtree arduous beech viscount cumulate acidulous varistor bleeker giddap interregnum jam dorcas deuterium gibberish ami warmonger lapidary sancho bartend throne forsook twinkle pearl fraternity abode dizzy transient coincident needful niece baku tacoma elephant ramify dais homeomorphic fuse . nielson phipps constitute dyadic bamberger affinity elide angular workplace storyboard alia cabinet .",spam
subject: equistar 3 / 01 daren - here are the numbers for equistar for march . there are two discrepancies : this is what we show in sitara and what equistar has sent for march . would you like for me to change the deal ? let me know . deal 394489 sitara equistar meter 1373 5 . 000 10 . 000 meter 1384 0 5 . 000 meter 1552 5 . 000 5 . 000,ham
subject: print again thanks love you - kim 2 . txt,ham
"subject: enron / hpl actuals for november 29 , 2000 teco tap 18 . 208 / enron ; 20 . 125 / hpl gas daily",ham
"subject: re : vacation i will leave the choice to you all . we just need to make sure there is coverage . have a good one ! daren j farmer 06 / 22 / 2000 08 : 00 am to : brenda f herod / hou / ect ect cc : subject : vacation bh , i plan to be on vacation july 5 - 6 ( finally ) and on the customer trip on the 7 th . while i am out , gary hanks will be keeping our position during trading . stacey will be in charge of everything else . i am comfortable that everything will be covered . i will be back in town thursday night . the primary flight for the customer trip leaves around 11 : 30 . others leave at 3 : 30 and 5 : 30 ( ? ) . the latest idea we had is that pat would take a later flight on this trip and i will take a later flight on the august trip , allowing one of us to be in the office for half the day . i can also come in for the half day on the 7 th if we decide that is needed . d",ham
